rep_id,doctor_id,molecule_id,month,hybrid_score,rank,days_since_last_visit,overdue_high_value,untapped_opportunity,urgent_intervention,nurture_new_prescriber,rep_overloaded
REP004,DOC013,MOL05,2025-01,22.78311041008033,22,21,0,0,0,1,1
REP007,DOC013,MOL05,2025-01,22.78311041008033,22,21,0,0,0,1,1
REP008,DOC013,MOL05,2025-01,22.78311041008033,22,21,0,0,0,1,0
REP005,DOC013,MOL05,2025-01,22.78311041008033,22,21,0,0,0,1,1
REP002,DOC013,MOL05,2025-01,22.78311041008033,22,21,0,0,0,1,0
REP008,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,0
REP004,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,1
REP002,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,0
REP007,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,1
REP003,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,1
REP005,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,1
REP006,DOC005,MOL05,2025-01,22.2547647499996,23,13,0,0,0,1,1
REP010,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,0
REP009,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP007,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP005,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP001,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP004,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP006,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,1
REP002,DOC036,MOL05,2025-01,21.43350730581073,24,4,0,0,0,0,0
REP004,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP003,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP009,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP001,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP005,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP008,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,0
REP007,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP006,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,1
REP010,DOC047,MOL05,2025-01,20.04066410903415,25,11,0,0,0,1,0
REP010,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,0
REP002,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,0
REP009,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,1
REP006,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,1
REP004,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,1
REP005,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,1
REP003,DOC007,MOL05,2025-01,19.238644288654484,26,7,0,0,0,0,1
REP009,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,1
REP010,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,0
REP004,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,1
REP001,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,1
REP002,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,0
REP006,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,1
REP003,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,1
REP008,DOC048,MOL05,2025-01,18.82144997598779,27,13,0,0,0,1,0
REP007,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,1
REP003,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,1
REP006,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,1
REP002,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,0
REP005,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,1
REP009,DOC037,MOL05,2025-01,18.56635704788368,28,10,0,0,0,1,1
REP006,DOC027,MOL05,2025-01,7.8716926416850574,29,1,0,0,0,0,1
REP009,DOC027,MOL05,2025-01,7.8716926416850574,29,1,0,0,0,0,1
REP008,DOC027,MOL05,2025-01,7.8716926416850574,29,1,0,0,0,0,0
REP007,DOC027,MOL05,2025-01,7.8716926416850574,29,1,0,0,0,0,1
REP010,DOC027,MOL05,2025-01,7.8716926416850574,29,1,0,0,0,0,0
REP008,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,0
REP001,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,1
REP004,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,1
REP009,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,1
REP010,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,0
REP005,DOC030,MOL05,2025-01,5.43978759791244,30,5,0,0,0,0,1
REP002,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,0
REP010,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,0
REP009,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP003,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP006,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP007,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP004,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP001,DOC021,MOL05,2025-01,3.199875057595552,31,14,0,0,0,1,1
REP010,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,0
REP002,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,0
REP006,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,1
REP007,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,1
REP005,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,1
REP008,DOC001,MOL05,2025-01,0.0,32,12,0,0,0,0,0
REP009,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,1
REP003,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,1
REP008,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,0
REP004,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,1
REP006,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,1
REP010,DOC035,MOL05,2025-02,100.0,1,61,1,0,0,0,0
REP002,DOC022,MOL05,2025-02,71.44037756740327,2,0,0,0,0,0,0
REP001,DOC022,MOL05,2025-02,71.44037756740327,2,0,0,0,0,0,1
REP006,DOC022,MOL05,2025-02,71.44037756740327,2,0,0,0,0,0,1
REP007,DOC022,MOL05,2025-02,71.44037756740327,2,0,0,0,0,0,1
REP004,DOC022,MOL05,2025-02,71.44037756740327,2,0,0,0,0,0,1
REP010,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,0
REP007,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP009,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP001,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP004,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP006,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP005,DOC045,MOL05,2025-02,60.53925897665244,3,14,0,0,0,0,1
REP007,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,1
REP003,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,1
REP006,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,1
REP002,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,0
REP005,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,1
REP009,DOC037,MOL05,2025-02,60.40132185220042,4,10,0,0,0,0,1
REP008,DOC002,MOL05,2025-02,52.45297337266116,5,6,0,0,0,0,0
REP004,DOC002,MOL05,2025-02,52.45297337266116,5,6,0,0,0,0,1
REP005,DOC002,MOL05,2025-02,52.45297337266116,5,6,0,0,0,0,1
REP003,DOC002,MOL05,2025-02,52.45297337266116,5,6,0,0,0,0,1
REP007,DOC002,MOL05,2025-02,52.45297337266116,5,6,0,0,0,0,1
REP009,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,1
REP010,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,0
REP004,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,1
REP001,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,1
REP002,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,0
REP006,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,1
REP003,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,1
REP008,DOC048,MOL05,2025-02,51.518027254664354,6,13,0,0,0,0,0
REP002,DOC043,MOL05,2025-02,49.48122691319363,7,24,0,0,0,1,0
REP008,DOC043,MOL05,2025-02,49.48122691319363,7,24,0,0,0,1,0
REP001,DOC043,MOL05,2025-02,49.48122691319363,7,24,0,0,0,1,1
REP005,DOC043,MOL05,2025-02,49.48122691319363,7,24,0,0,0,1,1
REP004,DOC043,MOL05,2025-02,49.48122691319363,7,24,0,0,0,1,1
REP009,DOC038,MOL05,2025-02,46.37288883538713,8,96,1,0,0,0,1
REP010,DOC038,MOL05,2025-02,46.37288883538713,8,96,1,0,0,0,0
REP004,DOC038,MOL05,2025-02,46.37288883538713,8,96,1,0,0,0,1
REP002,DOC038,MOL05,2025-02,46.37288883538713,8,96,1,0,0,0,0
REP006,DOC038,MOL05,2025-02,46.37288883538713,8,96,1,0,0,0,1
REP004,DOC004,MOL05,2025-02,45.00414769015516,9,40,1,0,0,0,1
REP002,DOC004,MOL05,2025-02,45.00414769015516,9,40,1,0,0,0,0
REP006,DOC004,MOL05,2025-02,45.00414769015516,9,40,1,0,0,0,1
REP008,DOC004,MOL05,2025-02,45.00414769015516,9,40,1,0,0,0,0
REP007,DOC004,MOL05,2025-02,45.00414769015516,9,40,1,0,0,0,1
REP008,DOC044,MOL05,2025-02,37.54645255868073,10,26,0,0,0,0,0
REP005,DOC044,MOL05,2025-02,37.54645255868073,10,26,0,0,0,0,1
REP007,DOC044,MOL05,2025-02,37.54645255868073,10,26,0,0,0,0,1
REP010,DOC044,MOL05,2025-02,37.54645255868073,10,26,0,0,0,0,0
REP007,DOC020,MOL05,2025-02,28.09994864462107,11,9,0,0,0,0,1
REP008,DOC020,MOL05,2025-02,28.09994864462107,11,9,0,0,0,0,0
REP004,DOC020,MOL05,2025-02,28.09994864462107,11,9,0,0,0,0,1
REP006,DOC020,MOL05,2025-02,28.09994864462107,11,9,0,0,0,0,1
REP005,DOC020,MOL05,2025-02,28.09994864462107,11,9,0,0,0,0,1
REP010,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,0
REP002,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,0
REP006,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,1
REP007,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,1
REP005,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,1
REP008,DOC001,MOL05,2025-02,27.13682800189257,12,12,0,0,0,0,0
REP008,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,0
REP007,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,1
REP004,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,1
REP006,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,1
REP002,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,0
REP010,DOC023,MOL05,2025-02,26.75157974480118,13,8,0,0,0,0,0
REP010,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,0
REP002,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,0
REP009,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,1
REP006,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,1
REP004,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,1
REP005,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,1
REP003,DOC007,MOL05,2025-02,25.552470191392405,14,7,0,0,0,0,1
REP004,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP003,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP009,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP001,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP005,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP008,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,0
REP007,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP006,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,1
REP010,DOC047,MOL05,2025-02,24.499097742423068,15,11,0,0,0,0,0
REP003,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,1
REP005,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,1
REP006,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,1
REP007,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,1
REP008,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,0
REP010,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,0
REP001,DOC024,MOL05,2025-02,23.70462066310918,16,3,0,0,0,0,1
REP004,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP005,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP002,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,0
REP001,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP009,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP006,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP007,DOC017,MOL05,2025-02,23.536136890315067,17,11,0,0,0,0,1
REP003,DOC018,MOL05,2025-02,22.30467345316539,18,20,0,0,0,0,1
REP009,DOC018,MOL05,2025-02,22.30467345316539,18,20,0,0,0,0,1
REP005,DOC018,MOL05,2025-02,22.30467345316539,18,20,0,0,0,0,1
REP001,DOC018,MOL05,2025-02,22.30467345316539,18,20,0,0,0,0,1
REP010,DOC018,MOL05,2025-02,22.30467345316539,18,20,0,0,0,0,0
REP007,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP001,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP009,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP006,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP005,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP004,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP003,DOC008,MOL05,2025-02,19.42552599102797,19,0,0,0,0,0,1
REP005,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,1
REP003,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,1
REP009,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,1
REP002,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,0
REP001,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,1
REP010,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,0
REP004,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,1
REP008,DOC019,MOL05,2025-02,16.755111776171226,20,31,0,0,0,0,0
REP008,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,0
REP004,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,1
REP002,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,0
REP007,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,1
REP003,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,1
REP005,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,1
REP006,DOC005,MOL05,2025-02,15.486299225112868,21,13,0,0,0,0,1
REP004,DOC006,MOL05,2025-02,15.194132032059256,22,1,0,0,0,0,1
REP008,DOC006,MOL05,2025-02,15.194132032059256,22,1,0,0,0,0,0
REP010,DOC006,MOL05,2025-02,15.194132032059256,22,1,0,0,0,0,0
REP001,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP003,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP009,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP006,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP007,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP005,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,1
REP002,DOC034,MOL05,2025-02,15.194132032059256,22,6,0,0,0,0,0
REP009,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,1
REP003,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,1
REP005,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,1
REP002,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,0
REP001,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,1
REP010,DOC046,MOL05,2025-02,12.625810318116605,24,9,0,0,0,0,0
REP007,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,1
REP010,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,0
REP005,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,1
REP003,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,1
REP002,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,0
REP004,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,1
REP006,DOC003,MOL05,2025-02,11.629953869761271,25,0,0,0,0,0,1
REP007,DOC012,MOL05,2025-02,10.596567738133258,26,13,0,0,0,0,1
REP001,DOC012,MOL05,2025-02,10.596567738133258,26,13,0,0,0,0,1
REP002,DOC029,MOL05,2025-02,8.002505469310666,27,47,0,0,0,0,0
REP009,DOC029,MOL05,2025-02,8.002505469310666,27,47,0,0,0,0,1
REP003,DOC029,MOL05,2025-02,8.002505469310666,27,47,0,0,0,0,1
REP005,DOC029,MOL05,2025-02,8.002505469310666,27,47,0,0,0,0,1
REP002,DOC015,MOL05,2025-02,5.0492612619857855,28,0,0,0,0,0,0
REP007,DOC015,MOL05,2025-02,5.0492612619857855,28,0,0,0,0,0,1
REP001,DOC015,MOL05,2025-02,5.0492612619857855,28,0,0,0,0,0,1
REP006,DOC015,MOL05,2025-02,5.0492612619857855,28,0,0,0,0,0,1
REP003,DOC015,MOL05,2025-02,5.0492612619857855,28,0,0,0,0,0,1
REP004,DOC014,MOL05,2025-02,2.994603890831665,29,9,0,0,0,1,1
REP009,DOC014,MOL05,2025-02,2.994603890831665,29,9,0,0,0,1,1
REP001,DOC014,MOL05,2025-02,2.994603890831665,29,9,0,0,0,1,1
REP006,DOC014,MOL05,2025-02,2.994603890831665,29,9,0,0,0,1,1
REP003,DOC014,MOL05,2025-02,2.994603890831665,29,9,0,0,0,1,1
REP010,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,0
REP009,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP007,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP005,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP001,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP004,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP006,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,1
REP002,DOC036,MOL05,2025-02,0.0,30,4,0,0,0,0,0
REP004,DOC031,MOL05,2025-03,100.0,1,6,0,0,0,0,1
REP003,DOC031,MOL05,2025-03,100.0,1,6,0,0,0,0,1
REP007,DOC031,MOL05,2025-03,100.0,1,6,0,0,0,0,1
REP010,DOC031,MOL05,2025-03,100.0,1,6,0,0,0,0,0
REP006,DOC031,MOL05,2025-03,100.0,1,6,0,0,0,0,1
REP007,DOC020,MOL05,2025-03,88.98809523809524,2,9,0,0,0,0,1
REP008,DOC020,MOL05,2025-03,88.98809523809524,2,9,0,0,0,0,0
REP004,DOC020,MOL05,2025-03,88.98809523809524,2,9,0,0,0,0,1
REP006,DOC020,MOL05,2025-03,88.98809523809524,2,9,0,0,0,0,1
REP005,DOC020,MOL05,2025-03,88.98809523809524,2,9,0,0,0,0,1
REP009,DOC038,MOL05,2025-03,69.11046519732487,3,96,1,0,0,0,1
REP010,DOC038,MOL05,2025-03,69.11046519732487,3,96,1,0,0,0,0
REP004,DOC038,MOL05,2025-03,69.11046519732487,3,96,1,0,0,0,1
REP002,DOC038,MOL05,2025-03,69.11046519732487,3,96,1,0,0,0,0
REP006,DOC038,MOL05,2025-03,69.11046519732487,3,96,1,0,0,0,1
REP006,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP005,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP009,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP003,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP007,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP001,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,1
REP008,DOC010,MOL05,2025-03,45.386904761904766,4,0,0,0,0,0,0
REP004,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP003,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP009,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP001,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP005,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP008,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,0
REP007,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP006,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,1
REP010,DOC047,MOL05,2025-03,42.73921585385563,5,11,0,0,0,0,0
REP008,DOC002,MOL05,2025-03,38.70320395067964,6,6,0,0,0,0,0
REP004,DOC002,MOL05,2025-03,38.70320395067964,6,6,0,0,0,0,1
REP005,DOC002,MOL05,2025-03,38.70320395067964,6,6,0,0,0,0,1
REP003,DOC002,MOL05,2025-03,38.70320395067964,6,6,0,0,0,0,1
REP007,DOC002,MOL05,2025-03,38.70320395067964,6,6,0,0,0,0,1
REP009,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,1
REP003,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,1
REP008,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,0
REP004,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,1
REP006,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,1
REP010,DOC035,MOL05,2025-03,38.17356473393889,7,61,1,0,0,0,0
REP009,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,1
REP001,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,1
REP004,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,1
REP007,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,1
REP008,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,0
REP005,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,1
REP002,DOC013,MOL05,2025-03,32.19246031746032,8,21,0,0,0,0,0
REP007,DOC049,MOL05,2025-03,31.25,9,11,0,0,0,1,1
REP002,DOC049,MOL05,2025-03,31.25,9,11,0,0,0,1,0
REP006,DOC049,MOL05,2025-03,31.25,9,11,0,0,0,1,1
REP003,DOC049,MOL05,2025-03,31.25,9,11,0,0,0,1,1
REP004,DOC049,MOL05,2025-03,31.25,9,11,0,0,0,1,1
REP009,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,1
REP010,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,0
REP004,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,1
REP001,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,1
REP002,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,0
REP006,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,1
REP003,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,1
REP008,DOC048,MOL05,2025-03,31.09986610583762,10,13,0,0,0,0,0
REP004,DOC004,MOL05,2025-03,30.283996613620246,11,40,0,0,1,0,1
REP002,DOC004,MOL05,2025-03,30.283996613620246,11,40,0,0,1,0,0
REP006,DOC004,MOL05,2025-03,30.283996613620246,11,40,0,0,1,0,1
REP008,DOC004,MOL05,2025-03,30.283996613620246,11,40,0,0,1,0,0
REP007,DOC004,MOL05,2025-03,30.283996613620246,11,40,0,0,1,0,1
REP008,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,0
REP006,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP002,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,0
REP003,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP007,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP010,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,0
REP009,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP004,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP001,DOC025,MOL05,2025-03,27.97619047619048,12,2,0,0,0,0,1
REP010,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,0
REP002,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,0
REP009,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,1
REP006,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,1
REP004,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,1
REP005,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,1
REP003,DOC007,MOL05,2025-03,27.35301322568996,13,7,0,0,0,0,1
REP005,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,1
REP003,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,1
REP009,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,1
REP002,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,0
REP001,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,1
REP010,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,0
REP004,DOC019,MOL05,2025-03,27.293001743155727,14,31,0,0,0,0,1
